"","nct_id","...1","nlm_download_date_description","study_first_submitted_date","results_first_submitted_date","disposition_first_submitted_date","last_update_submitted_date","study_first_submitted_qc_date","study_first_posted_date","study_first_posted_date_type","results_first_submitted_qc_date","results_first_posted_date","results_first_posted_date_type","disposition_first_submitted_qc_date","disposition_first_posted_date","disposition_first_posted_date_type","last_update_submitted_qc_date","last_update_posted_date","last_update_posted_date_type","start_month_year","start_date_type","start_date","verification_month_year","verification_date","completion_month_year","completion_date_type","completion_date","primary_completion_month_year","primary_completion_date_type","primary_completion_date","target_duration","study_type","acronym","baseline_population","brief_title","official_title","overall_status","last_known_status","phase","enrollment","enrollment_type","source","limitations_and_caveats","number_of_arms","number_of_groups","why_stopped","has_expanded_access","expanded_access_type_individual","expanded_access_type_intermediate","expanded_access_type_treatment","has_dmc","is_fda_regulated_drug","is_fda_regulated_device","is_unapproved_device","is_ppsd","is_us_export","biospec_retention","biospec_description","ipd_time_frame","ipd_access_criteria","ipd_url","plan_to_share_ipd","plan_to_share_ipd_description","created_at","updated_at","Countries_name","reported_race","start_year","countries","id","description","agency_class","funding","phase_2","phase_binary","reported_race_2","reported_race_3","multiple_locations","bi_year","N_total","N_binary","Location_Black_Percent","Nature","Nature_2","Mean_Trips","Mean_Vehicles","Mean_Cost","Mean_Black_highschool","Mean_Black_bachelor","Mean_Computer","Mean_Internet","Mean_insurance","Mean_uninsured","Median_Black_Income","state","body_count","Mean_body_count","Mean_hours_work_Black","Mean_weeks_unemployed_black_2","Median_weeks_unemployed_black_2","Mean_housing_units","Mean_homeowner_rates","Mean_poverty_rates","diverse_index","Mean_Religious","State_politics","N_total_quartile","start_year_quartile","Location_Black_Percent_quartile","Mean_Trips_quartile","Mean_Vehicles_quartile","Mean_Cost_quartile","Mean_Black_highschool_quartile","Mean_Black_bachelor_quartile","Mean_Computer_quartile","Mean_Internet_quartile","Mean_insurance_quartile","Median_Black_Income_quartile","Mean_body_count_quartile","Mean_weeks_unemployed_black_2_quartile","Mean_housing_units_quartile","Mean_homeowner_rates_quartile","Mean_poverty_rates_quartile","Mean_Religious_quartile","Mean_Computer_Overtime","Mean_Internet_Overtime","Mean_Highschool_Overtime","Mean_Bachelor_Overtime","Mean_Employment_Overtime","Mean_Homeownership_Overtime","Mean_Housing_Overtime","Mean_Insurance_Overtime","Mean_MedianIncome_Overtime","Mean_body_Overtime","Mean_Population_Overtime","Mean_Poverty_Overtime","Mean_Transport_Overtime","Mean_Computer_Overtime_quartile","Mean_Internet_Overtime_quartile","Mean_Highschool_Overtime_quartile","Mean_Bachelor_Overtime_quartile","Mean_Employment_Overtime_quartile","Mean_Homeownership_Overtime_quartile","Mean_Housing_Overtime_quartile","Mean_Insurance_Overtime_quartile","Mean_MedianIncome_Overtime_quartile","Mean_body_Overtime_quartile","Mean_Population_Overtime_quartile","Mean_Poverty_Overtime_quartile","Mean_Transport_Overtime_quartile"
"987","NCT02571634",2102,"ClinicalTrials.gov processed this data on June 30, 2020",2015-10-02,2016-04-04,NA,2016-08-30,2015-10-07,2015-10-08,"Estimate",2016-08-30,2016-10-25,"Estimate",NA,NA,NA,2016-08-30,2016-10-25,"Estimate",2015-05-01,NA,2015-05-31,2016-07-01,2016-07-31,2016-01-01,"Actual",2016-01-31,2016-01-01,"Actual",2016-01-31,NA,"Interventional","RFA",NA,"Lazanda Fentanyl Nasal Spray Pre Radiofrequency Nerve Ablations(RFA) of Lumbar Facet Joints","Open Label Feasibility Pilot Study to Assess the Efficacy and Safety of the Use of Lazanda for Anxiolysis During Radiofrequency Nerve Ablation of Lumbar Facet Joints","Completed",NA,"Phase 4",23,"Actual","Defense and Veterans Center for Integrative Pain Management","This was a pilot study with a small number enrolled without comparison to any other groups. Future studies indicated with larger numbers and comparison to other forms of sedation.",1,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 09:43:17,2020-07-01 09:43:17,"United States",0,2015,"North America",4864483,"
      The purpose of this study is to evaluate the effectiveness, feasibility and safety of
      intranasal fentanyl (Lazanda) as an alternative to the current gold standard (diazepam) to
      produce anxiolysis and improve patient comfort during and after radiofrequency ablations of
      the lumbar facet joints. If this pilot study shows a positive effect and Lazanda is found to
      be feasible and safe for use during procedures, future larger scale studies can be done.
","Other","Non-Industry","Phase 4","Late Phase","0","1","no","After",23,"small",0.2144,"GOVERNMENT ","Non-Government",6.85852263538856,3932,19.626534375,86.6484511796544,21.4244776562496,91.1145518013476,83.7164639686858,88.7,11.3,39108,"North Carolina","264",264,38.5,25.5,12.6,4747943,65.05,14.1,"0",0.65,"R","0","3","3","0","1","0","1","1","1","0","0","1","1","2","1","1","3","3",85.059973905725,74.4588820047063,84.8782,20.0125,56.1,65.2,4515185,88.8,50797,13,2141818,15.3,8.40197402658067,"1","1","1","2","2","1","2","2","1","1","2","2","1"
"988","NCT02574832",2103,"ClinicalTrials.gov processed this data on June 30, 2020",2015-10-08,2017-10-06,NA,2018-01-22,2015-10-12,2015-10-14,"Estimate",2017-11-07,2017-12-08,"Actual",NA,NA,NA,2018-01-22,2018-02-20,"Actual",2015-10-01,NA,2015-10-31,2018-01-01,2018-01-31,2016-08-01,"Actual",2016-08-31,2016-08-01,"Actual",2016-08-31,NA,"Interventional",NA,NA,"Determination of ED90 of Intrathecal Lidocaine for Adequate Anesthesia for Elective Cervical Cerclage Surgery","Determination of ED90 of Intrathecal Lidocaine for Adequate Anesthesia for Elective Cervical Cerclage Surgery","Terminated",NA,"N/A",2,"Actual","Northwestern University","Study ended early because of procedure changes.",1,NA,"planned surgical procedures decreased",FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,2020-07-01 09:42:38,2020-07-01 09:42:38,"United States",1,2015,"North America",4864237,"
      Cervical incompetence complicates approximately 1 in 500 pregnancies . Those women with
      cervical incompetence are at risk for second trimester spontaneous abortion and preterm
      labor. Cervical cerclage reduces these risks but must be performed under general or neuraxial
      anesthesia. Some anesthesiologists prefer neuraxial anesthesia, as it reduces fetal exposure
      to medications and avoids the risks associated with loss of maternal airway reflexes under
      general anesthesia. Spinal anesthesia, in particular, has the added advantage of being
      technically simple while still providing a rapid, dense sensory block. For cerclage
      placement, patients require a sensory block from the T10 to S4 dermatome in order to cover
      sensation from the cervix as well as the vagina and perineum. Patients presenting for
      cerclage under spinal anesthesia pose a dosing challenge given the physiologic changes
      associated with pregnancy. As women progress with their pregnancy, they require lower doses
      of intrathecal local anesthetic to achieve similar block level. Multiple studies have
      demonstrated that these changes start during the second trimester. Inadequate sensory
      coverage with a spinal anesthetic typically necessitates conversion to general anesthesia,
      causing additional time wasted and added risk to the patient and fetus. Anecdotally, this is
      the reason why some anesthesiologists choose general anesthesia for patients undergoing
      cerclage over a spinal anesthetic. As there is currently no literature determining the
      correct dosage for these patients, we propose a dose-response study to determine the ED90 of
      intrathecal lidocaine for adequate anesthesia for elective cervical cerclage placement.The
      findings of this study will help determine the minimum dose of intrathecal lidocaine
      necessary to provide adequate spinal anesthesia for cervical cerclage for 90% of women. This
      will help decrease the frequency of inadequate anesthesia for cervical cerclage.
","Other","Non-Industry",NA,NA,"1","1","no","After",2,"small",0.142,"NON-PROFIT","Non-Government",45.6900602164346,10460,21.7419085106383,86.7042844980527,22.1034066712746,91.6393688615911,85.4066304066304,92.6,7.4,38573,"Illinois","532",532,38.4,43,17.1,5388066,65.175,10.9,"0",0.51,"D","0","3","2","3","2","1","1","1","1","1","2","0","3","3","1","2","1","1",86.3859999962457,77.5670021126233,86.1599,20.0284,52.8,65.4,5333389,92.9,60413,17,1813447,10.9,6.03837995473793,"2","2","2","2","1","1","2","3","3","2","2","0","0"
"989","NCT02590029",2108,"ClinicalTrials.gov processed this data on June 30, 2020",2015-10-26,NA,NA,2020-03-04,2015-10-27,2015-10-28,"Estimate",NA,NA,NA,NA,NA,NA,2020-03-04,2020-03-06,"Actual",2015-11-01,"Actual",2015-11-30,2020-03-01,2020-03-31,2018-10-01,"Actual",2018-10-31,2018-10-01,"Actual",2018-10-31,NA,"Interventional",NA,NA,"Psychosocial Support for Acute Hospital Pain and Distress","Psychosocial Support for Acute Hospital Pain and Distress","Completed",NA,"N/A",244,"Actual","University of Utah",NA,3,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 09:39:31,2020-07-01 09:39:31,"United States",1,2015,"North America",4863073,"
      The purpose of this randomized study is to determine the impact of three different types of
      psychosocial support delivered by social workers to patients reporting uncontrolled pain
      during a hospital stay. This study will examine the differential effects of brief mindfulness
      training, therapeutic suggestion, and psychoeducation for patients reporting uncontrolled
      pain.
","Other","Non-Industry",NA,NA,"1","1","no","After",244,"small",0.0119,"GOVERNMENT ","Non-Government",15.8792544036682,1574,23.1071315789474,88.5118676712174,22.4551067807172,96.2726626555477,90.2608895874421,90.3,9.7,41752,"Utah","14",14,39.6,NA,NA,1133521,71.825,7.9,"0",0.64,"R","3","3","0","1","0","2","2","1","3","3","1","1","0",NA,"0","3","0","3",93.0324958994779,83.6980211154065,95.4014,16.336,65.6,69.9,1045397,89.5,66258,1,32498,9.3,12.3491515311256,"3","3","3","0","3","3","0","2","3","0","0","0","3"
"990","NCT02592629",2109,"ClinicalTrials.gov processed this data on June 30, 2020",2015-10-28,2018-06-20,NA,2018-09-17,2015-10-29,2015-10-30,"Estimate",2018-08-08,2018-09-10,"Actual",NA,NA,NA,2018-09-17,2018-10-16,"Actual",2016-02-01,"Actual",2016-02-01,2018-09-01,2018-09-30,2017-06-20,"Actual",2017-06-20,2017-06-20,"Actual",2017-06-20,NA,"Interventional",NA,NA,"The Efficacy of Local Anesthetics to Reduce Shoulder Pain Post-Steroid Injections","The Efficacy of Local Anesthetics to Reduce Shoulder Pain Post-Steroid Injections","Terminated",NA,"Phase 4",19,"Actual","Milton S. Hershey Medical Center",NA,3,NA,"Lack of time to enroll due to additional responsibilities of the PI and research coordinator.",FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 09:39:06,2020-07-01 09:39:06,"United States",0,2016,"North America",4862873,"
      The specific aim of this prospective study is to determine whether local anesthetics prior to
      subacromial steroid injections reduce pain and consequently if they are cost-effective in the
      treatment for shoulder pathology.
","Other","Non-Industry","Phase 4","Late Phase","0","0","no","After",19,"small",0.1118,"NON-PROFIT","Non-Government",32.0949840909979,7528,19.0143552083333,87.6412767997808,19.7744137726328,89.5830868305181,84.6781146518118,94.2,5.8,38560,"Pennsylvania","308",308,38.3,17.7,8.8,5732628,69.225,11.5,"0",0.53,"R","0","3","1","2","2","0","2","0","0","0","2","0","2","0","2","3","1","1",86.8166643849321,80.9483199278054,85.0593667546174,18.3997314860569,52.7,68.475,5673520,94.4,60979,13,1351705,11.1,12.3436732673267,"2","3","1","1","1","2","2","3","3","1","1","0","3"
"991","NCT02596750",2112,"ClinicalTrials.gov processed this data on June 30, 2020",2015-10-31,2017-04-17,NA,2018-11-02,2015-11-03,2015-11-04,"Estimate",2018-11-02,2018-11-27,"Actual",NA,NA,NA,2018-11-02,2018-11-27,"Actual",2014-01-01,NA,2014-01-31,2018-11-01,2018-11-30,2015-06-01,"Actual",2015-06-30,2015-06-01,"Actual",2015-06-30,NA,"Interventional",NA,"This study uses a 'split body design' where each participant is measured twice (per physical arm). The participants will be half of the arms because each participant had a split body design and so 21 participants will lead to 42 treatment sites.","The Effect of Microneedle Pretreatment on Topical Anesthesia","The Effect of Microneedle Pretreatment on Topical Anesthesia","Completed",NA,"N/A",21,"Actual","University of California, Davis",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 09:38:23,2020-07-01 09:38:23,"United States",0,2014,"North America",4862557,"
      This study evaluates the role of microneedle pretreatment in the speed at which anesthesia
      develops after application of topical 4% lidocaine.
","Other","Non-Industry",NA,NA,"0","0","no","After",42,"small",0.0579,"GOVERNMENT","Government",32.2629005307572,24202,23.5697690366972,91.0077629920693,26.9792857043831,94.3894915841073,88.9380928699132,92.3,7.7,51837,"California","808",808,38.7,24.2,11.1,14366336,54.825,12.5,"1",0.49,"D","1","2","0","2","3","2","3","3","3","3","1","3","3","2","3","0","2","0",89.7698557762244,81.7837732046313,89.7711,22.752,50.5,54.225,13906691,87.6,60487,40,2155733,15.8,14.2617707647834,"3","3","3","2","0","0","3","2","3","3","3","3","3"
"992","NCT02600715",2113,"ClinicalTrials.gov processed this data on June 30, 2020",2015-10-29,2018-06-26,NA,2018-08-24,2015-11-06,2015-11-09,"Estimate",2018-08-24,2018-09-20,"Actual",NA,NA,NA,2018-08-24,2018-09-20,"Actual",2015-11-01,NA,2015-11-30,2018-06-01,2018-06-30,2017-06-26,"Actual",2017-06-26,2017-06-26,"Actual",2017-06-26,NA,"Interventional","ROBIN",NA,"Reduction of Bladder Injection Pain With Belladonna Opiate Suppository","Reduction of Bladder Injection Pain With Belladonna Opiate Suppository: A Randomized, Double-Blind, Placebo-Controlled Trial (ROBIN Trial)","Completed",NA,"Phase 4",26,"Actual","University of Kansas Medical Center",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,2020-07-01 09:37:37,2020-07-01 09:37:37,"United States",0,2015,"North America",4862254,"
      The purpose of this study is to test whether using belladonna & opiate suppositories (B&Os)
      can improve patient discomfort during Onabotulinumtoxin A (BoNT) injection into the bladder
      for treatment of overactive bladder, neurogenic detrusor overactivity, or interstitial
      cystitis.
","Other","Non-Industry","Phase 4","Late Phase","0","1","yes","After",26,"small",0.0585,"Mixed","Non-Government",2.77287100819405,883,20.5288971153846,86.4795687005593,20.3476595959087,92.0853140781993,84.5426905661842,90.8,9.2,38079,"Kansas,Kansas","60,60",60,38,9.2,4.5,1288401,69.2,10.8,"0",0.55,"R","0","3","0","0","0","1","1","0","2","0","1","0","0","0","0","3","1","2",85.9397434282733,77.3827344860469,87.351,17.9502,62.5,64.85,1258999,90.9,54865,2,168293,14.2,4.89032654301717,"1","2","2","1","3","1","0","2","2","0","0","2","0"
"993","NCT02604940",2115,"ClinicalTrials.gov processed this data on June 30, 2020",2015-10-14,NA,NA,2018-08-14,2015-11-11,2015-11-16,"Estimate",NA,NA,NA,NA,NA,NA,2018-08-14,2018-08-16,"Actual",2014-08-01,"Actual",2014-08-31,2018-08-01,2018-08-31,2018-06-25,"Actual",2018-06-25,2018-06-25,"Actual",2018-06-25,NA,"Interventional",NA,NA,"Evaluation of Dexmedetomidine on Post-operative Narcotic Requirements and Pain Scores in Bariatric Patients","Evaluation of a Single Intra-operative Dose of Dexmedetomidine on Post-operative Narcotic Requirements and Pain Scores in Bariatric Surgery Patients","Completed",NA,"Phase 4",64,"Actual","West Virginia University",NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,"No",NA,2020-07-01 09:36:40,2020-07-01 09:36:40,"United States",0,2014,"North America",4861933,"
      The purpose of the study is to determine whether a single bolus dose of dexmedetomidine
      administered during bariatric surgery has any effect on the amount of narcotic pain
      medications required by an individual after surgery. Patients who undergo weight loss surgery
      will be randomized into two groups - group one -dexmedetomidine group and group two- control
      group. Both groups will receive a standard anesthetic. Control group will receive weight
      based dose of fentanyl (standard narcotic pain reliever), intravenous acetaminophen
      (non-narcotic pain reliever), and 60ml saline. Experimental group will receive weight based
      dose of fentanyl (standard narcotic pain reliever), intravenous acetaminophen (non-narcotic
      pain reliever), and dexmedetomidine (given as 1mcg/kg over 10 minutes Intravenous). The
      Patient will then awaken after surgery in post anesthetic recovery unit and be given a
      patient controlled analgesia (PCA) pump with hydromorphone (long acting narcotic pain
      reliever). The amount of hydromorphone used will be recorded by the PACU nurse to the
      electronic health record ( routine practice) in the two groups and compared for pain medicine
      requirements. Secondary endpoints will be Visual Analog Score (VAS) pain score, respiratory
      rate, heart rate, blood pressure oxygen saturation and respiratory rate. All will be recorded
      at 30,60,90,120 and 240 minutes in the electronic medical record in PACU and compared between
      the two groups . All the data - Intra operative and Post -operative - Post Anesthesia Care
      Unit ( PACU) data will be retrieved from the electronic Medical record (EMR). All
      intra-operative data is automatically computed into the patients EMR. All PACU data is
      routinely entered into the EMR by the PACU nurse including the PCA data.
","Other","Non-Industry","Phase 4","Late Phase","0","0","no","After",46,"small",0.0369,"NON-PROFIT","Non-Government",3.97535739833819,621,22.3954142857143,91.4019199799218,13.4126701942986,86.6114242392484,79.424146693689,93.3,6.7,33133,"West Virginia","18",18,41.2,17.4,14.3,894956,75.6,17.2,"1",0.69,"R","1","2","0","0","0","1","3","0","0","0","2","0","0","0","0","3","3","3",79.8689514619413,70.4349814917424,87.9443,15.2756,47.5,75.575,887730,91.4,39552,1,67307,20.6,6.27418219506031,"0","1","2","0","0","3","0","3","0","0","0","3","0"
"994","NCT02605187",2116,"ClinicalTrials.gov processed this data on June 30, 2020",2015-11-10,2018-04-20,NA,2018-09-17,2015-11-12,2015-11-16,"Estimate",2018-05-09,2018-06-11,"Actual",NA,NA,NA,2018-09-17,2018-10-16,"Actual",2015-11-01,"Actual",2015-11-30,2018-09-01,2018-09-30,2017-05-22,"Actual",2017-05-22,2017-05-22,"Actual",2017-05-22,NA,"Interventional",NA,"Participants who completed the protocol are included in the analysis.","Patient-Driven Analgesic Protocol Selection for Post-Cesarean Pain Management","Patient-Driven Analgesic Protocol Selection for Post-Cesarean Pain Management","Completed",NA,"N/A",160,"Actual","Stanford University",NA,4,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 09:36:36,2020-07-01 09:36:36,"United States",0,2015,"North America",4861916,"
      The ability to predict pain and then apply modified treatment protocols has been limited.
      Current practice is for physicians to select standard post-operative pain treatment protocols
      without patient consultation. This study hopes to determine if patient's involvement in
      analgesic drug/dosage selection can optimize pain relief while minimizing related side
      effects. This could result in a more patient-centered care model and individualized
      perioperative analgesic treatment protocols based on patient's preferences, needs and
      expectations.
","Other","Non-Industry",NA,NA,"0","1","no","After",138,"small",0.0579,"NON-PROFIT","Non-Government",32.2629005307572,24202,23.5697690366972,91.0077629920693,26.9792857043831,94.3894915841073,88.9380928699132,92.3,7.7,51837,"California","808",808,38.7,24.2,11.1,14366336,54.825,12.5,"0",0.49,"D","2","3","0","2","3","2","3","3","3","3","1","3","3","2","3","0","2","0",89.7698557762244,81.7837732046313,89.0021,24.4005,53.8,54.275,13985614,91.4,63636,44,2192844,13.9,14.2617707647834,"3","3","3","3","1","0","3","3","3","3","3","2","3"
"995","NCT02614079",2123,"ClinicalTrials.gov processed this data on June 30, 2020",2015-11-23,2017-12-05,NA,2018-02-19,2015-11-24,2015-11-25,"Estimate",2018-01-19,2018-02-19,"Actual",NA,NA,NA,2018-02-19,2018-03-15,"Actual",2016-01-20,"Actual",2016-01-20,2018-01-01,2018-01-31,2017-11-09,"Actual",2017-11-09,2016-12-07,"Actual",2016-12-07,NA,"Interventional",NA,NA,"Evaluation of the Percutaneous SCS Trial Using the DSSEP Collision Testing","Evaluation of the Percutaneous Spinal Cord Stimulation Trial Using the Dermatomal Somatosensory Evoked Potentials (DSSEP) Collision Testing","Terminated",NA,"N/A",6,"Actual","University of Toledo Health Science Campus",NA,1,NA,"Lack of enrollment. Futility.",FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"No","The study was terminated early due to lack of enrollment.",2020-07-01 09:34:37,2020-07-01 09:34:37,"United States",0,2016,"North America",4861240,"
      This study is to objectively evaluate the success of a spinal cord stimulator (SCS) trial
      using testing (DSSEP) to determine if the paresthesia (tingling sensation) or pain reduction
      achieved correlates with the degree of stimulation.
","Other","Non-Industry",NA,NA,"0","0","no","After",6,"small",0.1241,"GOVERNMENT","Government",7.98407802392024,4507,25.7839386792453,85.3764780439716,17.5875722433769,90.5656773262732,84.8145907165702,93.4,6.6,33158,"Ohio","368",368,38.6,19.3,7.3,5232869,68.175,12.8,"1",0.58,"R","0","3","2","0","1","3","0","0","0","1","2","0","2","0","1","2","2","2",87.8973791893746,81.3767926661241,86.2387344027722,15.6154720917634,52.7,66.1,5186007,94.4,53985,20,1421393,13.7,8.09220707070707,"2","3","2","0","1","1","2","3","2","2","1","1","1"
"996","NCT02619500",2126,"ClinicalTrials.gov processed this data on June 30, 2020",2015-11-24,NA,NA,2016-02-11,2015-12-01,2015-12-02,"Estimate",NA,NA,NA,NA,NA,NA,2016-02-11,2016-02-12,"Estimate",2016-02-01,NA,2016-02-29,2016-02-01,2016-02-29,2017-11-01,"Anticipated",2017-11-30,2017-11-01,"Anticipated",2017-11-30,NA,"Interventional",NA,NA,"Thrust Manipulation vs. Non-thrust Mobilizations for Mechanical Neck Pain","A Pragmatically Applied Cervical and Thoracic Non-thrust Mobilizations Versus Thrust Manipulation for Patients With Mechanical Neck Pain: A Multicenter Randomized Clinical Trial","Unknown status","Recruiting","N/A",136,"Anticipated","Youngstown State University",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 09:33:46,2020-07-01 09:33:46,"United States",0,2016,"North America",4860825,"
      The purpose of this clinical trial is to compare the use of thrust manipulation to non-thrust
      mobilizations for mechanical neck pain when they are applied to both the cervical and
      thoracic spine. Both of these techniques have been compared in previous trials but a
      pragmatic approach will be employed as well as controlling for clinical equipoise.
","Other","Non-Industry",NA,NA,"0","0","no","After",103,"small",0.1241,"GOVERNMENT","Government",7.98407802392024,4507,25.7839386792453,85.3764780439716,17.5875722433769,90.5656773262732,84.8145907165702,93.4,6.6,33158,"Ohio","368",368,38.6,19.3,7.3,5232869,68.175,12.8,"0",0.58,"R","2","3","2","0","1","3","0","0","0","1","2","0","2","0","1","2","2","2",87.8973791893746,81.3767926661241,86.2387344027722,15.6154720917634,52.7,66.1,5186007,94.4,53985,20,1421393,13.7,8.09220707070707,"2","3","2","0","1","1","2","3","2","2","1","1","1"
"997","NCT02620579",2129,"ClinicalTrials.gov processed this data on June 30, 2020",2015-11-13,NA,NA,2020-05-18,2015-11-30,2015-12-03,"Estimate",NA,NA,NA,NA,NA,NA,2020-05-18,2020-05-20,"Actual",2016-01-01,"Actual",2016-01-31,2020-05-01,2020-05-31,2021-04-01,"Anticipated",2021-04-30,2021-04-01,"Anticipated",2021-04-30,NA,"Interventional","BISP",NA,"Biopsychosocial Influence on Shoulder Pain","Biopsychosocial Influence on Shoulder Pain: a Randomized, Pre-clinical Trial","Recruiting",NA,"Phase 2",448,"Anticipated","Duke University",NA,4,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,2020-07-01 09:33:38,2020-07-01 09:33:38,"United States",0,2016,"North America",4860742,"
      Chronic shoulder pain is a common, costly, and disabling problem for society. The
      identification of factors predictive of the development of chronic shoulder pain is necessary
      to develop innovative and effective treatments to reduce the societal impact of shoulder
      disorders. In previous work the investigators identified a genetic and psychological subgroup
      that robustly predicted heightened shoulder pain responses in a pre-clinical cohort and poor
      12 month shoulder pain recovery rates in a clinical surgical cohort. In this follow-up study
      the investigator proposes to test how interventions tailored to the high risk subgroup affect
      pain responses in a pre-clinical cohort.

      The optimal theorized match for the identified high-risk subgroup is a combination of
      personalized pharmaceutical and education interventions. This combined personalized
      intervention versus a placebo pharmaceutical and general education intervention group is the
      primary comparison of interest. Also, an evaluation of the individual effect of personalized
      pharmaceutical and educational interventions will be part of the study. Such comparisons will
      provide important information on what the active portion of the combined personalized
      intervention may be.
","Other","Non-Industry","Phase 2","Early Phase","0","0","no","After",448,"large",0.1607,"GOVERNMENT","Government",10.8520119990814,7664,22.4099354166667,83.6675053704509,20.0425132752181,93.1995588371443,85.4328926528048,86.8,13.2,41702,"Florida","620",620,39.4,22.6,10.8,9673682,66.025,13.6,"0",0.54,"R","3","3","3","1","2","1","0","0","2","1","0","1","3","1","3","2","3","2",90.1482796698312,81.5110902429128,81.4027054335664,18.047590159357,57.3,64.35,9337379,87.5,51176,34,3162469,13,10.6014,"3","3","0","1","2","1","3","1","1","3","3","1","2"
"998","NCT02620631",2130,"ClinicalTrials.gov processed this data on June 30, 2020",2015-12-01,NA,NA,2015-12-01,2015-12-01,2015-12-03,"Estimate",NA,NA,NA,NA,NA,NA,2015-12-01,2015-12-03,"Estimate",2011-03-01,NA,2011-03-31,2015-12-01,2015-12-31,2017-01-01,"Anticipated",2017-01-31,2014-02-01,"Actual",2014-02-28,NA,"Interventional",NA,NA,"Study to Examine Pain Relief With Supplemental Intrathecal Morphine in TKA Patients","Prospective, Randomized, Double-blinded, Placebo-controlled Study to Examine Pain Relief and the Need for Supplementary Analgesics With Intra-thecal Morphine Sulfate (0.2 mg) in Patients Undergoing Total Knee Arthroplasty (TKA)","Unknown status","Active, not recruiting","Phase 4",54,"Actual","Stony Brook University",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 09:33:38,2020-07-01 09:33:38,"United States",0,2011,"North America",4860738,"
      This is a prospective, randomized, double-blinded, placebo-controlled study designed to
      examine pain relief following intrathecal morphine sulfate (0.2mg) in patients undergoing
      total knee arthroplasty (TKA) under spinal anesthesia in addition to a femoral nerve
      catheter. The protocol consists of two parts: (1) a prospective patient recruitment study and
      (2) a retrospective assay for endocannabinoids on previously collected specimens.
","Other","Non-Industry","Phase 4","Late Phase","0","0","no","After",42,"small",0.1566,"NON-PROFIT","Non-Government",202.884364842149,20351,24.2147890625,84.6531632829577,24.9827276206052,91.0321739581328,85.5337589965215,94.8,5.2,48557,"New York","292",292,38.4,37,17.8,8404381,52,11.8,"1",0.46,"D","1","2","2","3","3","3","0","2","0","1","3","2","1","3","2","0","1","0",86.4281733903204,79.7,85.0733,18.8331,50.8,53.6,8143255,87.824723438,50636,13,2808414,16,6.33298278377812,"2","2","1","1","0","0","3","2","1","1","3","3","0"
